A chocolate chip cookie recipe calls for 2 cups of chocolate chips. You want to make 23 recipes for a bake sale. How many cups of chocolate chips will be needed to make all the cookie recipes?,Arithmetic,Multiplication,,,37
I have a pet golden retriever. Each year he gains 11 pounds. He is 8 years old. How many pounds does he weigh?,Arithmetic,Multiplication,,,23
Mary's car gets 20 miles per gallon of gas. How far can she drive on 14 gallons of gas?,Arithmetic,Multiplication,,,19
There are 365 days in one year. How many days are in 12 years?,Arithmetic,Multiplication,,,14
Lansing has 25 elementary schools. There are 247 students in each school. How many elementary students are there altogether in Lansing?,Arithmetic,Multiplication,,,21
256 students are going to the zoo. They have to be divided into groups so that each teacher has one group. There are 8 teachers. How many students will be in each group?,Arithmetic,Division,,,33
A fruit farm packs oranges in boxes that hold 10 each. One day it packs 2650 oranges. How many boxes did they use?,Arithmetic,Division,,,23
"You want to give your baseball cards to your 5 best friends. You have 455 baseball cards. How many would each get, if you share them equally?",Arithmetic,Division,,,27
"Ellen had 2,080 Legos, but she lost 17 Legos. How many Legos does she have now?",Arithmetic,Subtraction,,,16
Arthur baked 115 muffins. James baked 12 times as many. How many muffins did James bake?,Arithmetic,Multiplication,,,16
"There are 14,240 books in a library. They are arranged on shelves that hold 8 books each. How many shelves are in the library?",Arithmetic,Division,,,24
John needs $2.50. He has $0.75. How much more money does he need?,Arithmetic,Subtraction,,4,13
A swimmer is in a 100 meter race. She swims the first half of the race in 32.34 seconds and the last half of the race in 34.83 seconds. How long did it take her to swim the whole race?,Arithmetic,Addition,,4,40
Jane buys an apple for $0.75 and pays with a $5.00 bill. How much change will she get?,Arithmetic,Multiplication,,4,18
One pencil weighs 28.3 grams. How much do 5 pencils weigh?,Arithmetic,Multiplication,,4,11
"Your class had a pizza party. 3/8 of one pizza was left over, and 4/8 of another pizza was left over. You put them both into one box. How much pizza do you have altogether?",Arithmetic,Addition,,4,35
A cake recipe requires 3/5 cup of sugar for the frosting and 1/5 cup of sugar for the cake. How much sugar is that altogether?,Arithmetic,Addition,,4,25
"You walk 3/10 of a mile to your friend's house, and then 5/10 of a mile to school. How far did you walk altogether?",Arithmetic,Addition,,4,24
"After a party, 5/8 of the cake is left over. That night, big brother eats 2/8 of the cake. How much is left over after that?",Arithmetic,Subtraction,,4,26
You have 7 5/8 feet of yarn to make a bracelet. You only use 4 1/8 feet for the bracelet. How much yarn is left over?,Arithmetic,Subtraction,,4,26
Andrew spent three day working on his Science report. He worked for 2.5 hours each day. How many hours did he work?,Arithmetic,Multiplication,,4,22
"In the summertime, you can earn $4 a day by cutting the grass. How many days will it take you to earn $184?",Arithmetic,Division,,5,23
"Willy has 5,092 crayons. Lucy has 3,971 crayons. How many more crayons does Willy have than Lucy?",Arithmetic,Subtraction,,5,17
The turtle at the zoo weighs 145 pounds. It is five times heavier than the baby turtle. How much does the baby turtle weigh?,Arithmetic,Division,,5,24
"Johnny makes $4.75 per hour at his work. If he works 6 hours, how much money will he earn?",Arithmetic,Multiplication,,5,19
Tina's cat weighs 2.6 kilograms. Her dog weighs 4 times as much as her cat. How much does her dog weigh in kilograms?,Arithmetic,Multiplication,,5,23
"Baby Isabel plays with blocks. Each block is 3.7 inches tall. She has a collection of 41 blocks. If she could stack all of the blocks up one on top of the other, how many inches tall would her tower of blocks be?",Arithmetic,Multiplication,,5,43
"Carrie likes to buy t-shirts at the local clothing store. They cost $9.95 each. One day, she bought 25 t-shirts. How much money did she spend?",Arithmetic,Multiplication,,5,26
"Next on his checklist are the strawberry fields. There he found out that they can get 268 kg of fruit for every row of strawberry plants. If there are 7 rows of strawberry plants, how many kilograms of strawberries can they harvest?",Arithmetic,Multiplication,,3,42
He then went to see the oranges being harvested. He found out that they harvest 83 sacks per day. How many sacks of oranges will they have after 6 days of harvest?,Arithmetic,Multiplication,,3,32
"Benjamin has twelve pancakes at home. If his friend Anna has 14 times as many pancakes as him, how many pancakes does Anna have?",Arithmetic,Multiplication,,3,24
The Razorback T-shirt Shop makes $9 dollars off each t-shirt sold. During the Arkansas and Texas Tech game they sold 245 t-shirts. How much money did they make from selling the t-shirts?,Arithmetic,Multiplication,,3,32
You collect balls. Suppose you start out with 16. Mike gives you another 17 balls. How many balls do you have at the end?,Arithmetic,Addition,,,24
"Joan has 4 blue marbles, she gave away 3 of the marbles to Alyssa. How many blue marbles remain for Joan?",Arithmetic,Subtraction,,,21
"Jessica found 5 seashells and Melanie found 8 seashells on the beach. Combined, how many total seashells did they find?",Arithmetic,Addition,,,20
"Jason decided to give away his old books. He gathered up 3 books, but only gave away 2 books. How many books are left?",Arithmetic,Subtraction,,,24
"After paying 9 dollars for the pie, Mike has 62 dollars left. How much money did he have before buying the pie?",Arithmetic,Addition,,,22
"Keith received 56 dollars for his birthday. He went to a sporting goods store and bought a baseball glove, baseball, and bat. He had 40 dollars left over, how much did he spend on the baseball gear?",Arithmetic,Subtraction,,,37
How many ink cartridges can you buy with 196 dollars if one cartridge costs 14 dollars?,Arithmetic,Division,,,16
There were 9 roses in the vase. Nancy cut some more roses from her flower garden. There are now 11 roses in the vase. How many roses did she cut?,Arithmetic,Subtraction,,,30
There were 12 bales of hay in the barn. Tom stacked more bales in the barn today. There are now 97 bales of hay in the barn. How many bales did he store in the barn?,Arithmetic,Subtraction,,,36
"Joan had 29 peaches left at her roadside fruit stand. She went to the orchard and picked more peaches to stock up the stand. There are now 66 peaches at the stand, how many did she pick?",Arithmetic,Subtraction,,,37
How many packs of DVD's can you buy with 255 dollars if one pack costs 17 dollars?,Arithmetic,Division,,,17
"There are 11 children in the classroom, each student will get 13 pencils. How many pencils will the teacher have to give out?",Arithmetic,Multiplication,,,23
There were a total of 3 hockey games a month. The season is played for 4 months. How many hockey games are in the seasons?,Arithmetic,Multiplication,,,25
Dan has 33 books. Tom has 8 times more books than Dan. How many books does Tom have?,Arithmetic,Multiplication,,,18
There are 38 calories in a candy bar. How many calories are there in 19 candy bars?,Arithmetic,Multiplication,,,17
Nancy has 30 orange marbles. Tom has 8 times more orange marbles than Nancy. How many orange marbles does Tom have?,Arithmetic,Multiplication,,,21
Fred's shelves hold 25 books each. How many shelves will Fred need if Fred has 200 books?,Arithmetic,Division,,,17
Fred bought 375 crayons that came in packs of 15. How many packs of crayons did Fred buy?,Arithmetic,Division,,,18
"There were a total of 180 basketball games in the season. The season is played for 18 months. How many basketball games were played each month, if each month has the same number of games?",Arithmetic,Division,,,35
"Tom earns $47 cleaning a home. How many homes did he clean, if he made 329 dollars?",Arithmetic,Division,,,17
"There are 690 students at a school. If each classroom holds 30 students, how many classrooms are needed at the school?",Arithmetic,Division,,,21
"A teacher has 252 pieces of candy. If there are 42 students, and the candy is divided evenly, how many pieces will each student get?",Arithmetic,Division,,,25
A baker is making cakes for a big party. She uses 1/4 cup of oil for each cake. How many cakes can she make if she has a bottle of oil that has 15 cups in it? ,Arithmetic,Division,,,53
The serving size for the granola that Wilma likes to eat for breakfast is 1/2 cup. How many servings are there in a box that holds 32 cups? ,Arithmetic,Division,,,
Mrs. Smith's class is making vests. Each vest uses 2/3 of a yard of fabric. How many vests can they make out of 18 yards of fabric? ,Arithmetic,Division,,,
"Every entrance has a long line, with 283 people waiting to get in. If SFL has 5 entrances, how many people in total are waiting to get in?",Arithmetic,Multiplication,,,
"If they cover a distance of 328 feet for every minute of travel and they travelled for 9 minutes, how far is HappyLand from SFL?",Arithmetic,Multiplication,,,
"When they arrived at HappyLand, they immediately went in and bought their tickets. If each ticket cost $17.00 and they bought 8 tickets, how much did they spend on tickets?",Arithmetic,Multiplication,,,
"His first beneficiary was the nursing home for old women. He bought 3 sets of flowers, 90 pieces each. How many flowers did he buy for the nursing home?",Arithmetic,Multiplication,,,
"Vice-mayor Alexander wanted to join in with the mayor's advocacy. He organized a party and invited the whole city to attend. If he hired 5 caterers having 50 employees each, how many people are working for the party?",Arithmetic,Multiplication,,,
"After the day, they were able to make 6 institutions happy. If each institution has 80 people. How many people were made happy by the mayor and vice-mayor?",Arithmetic,Multiplication,,,
"Being his favorite, Michael has 4 times more flying robots than Tom. If Tom has 3 flying robots, how many flying robots does Michael have?",Arithmetic,Multiplication,,,
"If Tom and Michael have 9 car robots and Bob has 9 times more than that, how many car robots does Bob have in total?",Arithmetic,Multiplication,,,
"Tom saw that Michael has the rare robot that would complete one of his robot sets. Michael offered to sell it but he said that Tom will need to pay 3 times the original price. If the rare robot has an original price of $3.00, how much should Tom pay?",Arithmetic,Multiplication,,,
"Before they end the meeting, Tom counted the total number of robots in his collection. He has 6 sets of robots and each set is composed of 7 robots. How many robots does Tom have in his collection?",Arithmetic,Multiplication,,,
Lukas averages 12 points per game in basketball. How many points would he score in 5 games? ,Arithmetic,Multiplication,,,
"Mrs. Hilt impressed 2,436 fans at the basketball game on Friday. If the fans were seated in equal groups on 3 sets of bleachers, how many fans were on each set?",Arithmetic,Division,,,
Mrs. Hilt ate 1/5 of one pepperoni pizza and 3/5 of a same-sized mushroom pizza. How much total did she eat?,Arithmetic,Addition,,,
Each hour, a pipe carries 5.3 gallons of water from the well to the water tank. How many gallons of water will the pipe transport in 3 hours?,Arithmetic,Multiplication,,,
Kelly bought 7 ounces of chocolate. 0.8 ounces of it was milk chocolate and the rest was dark chocolate. How much dark chocolate did Kelly buy?,Arithmetic,Subtraction,,,
Carl and his friend are working together on a group homework assignment. Carl has completed 1/6 of the problems and his friend has completed another 1/12 of them. Together, what fraction of the problems have they completed so far?,Arithmetic,Addition,,,
