සාදයකට රටකජු රාත්තලක් සහ ආමන්ඩ් රාත්තලක් සඳහා ඩොලර් 8 ක් වැය වේ. රටකජු රාත්තල් 9 ක් සහ ක් ද ආමන්ඩ් රාත්තල් 3 ක් සඳහා ඩොලර්  42 ක් වැය වේ නම් රටකජු රාත්තලක  සහ ආමන්ඩ් රාත්තලක  මිල වෙන වෙනම සොයන්න.,Type02,,,(n1*u1)+(n2*u2)=n3,u1+u2=n4,,(3*x)+(5*y)=72,x+y=16
නාට්‍ය රඟහලක නාට්‍යයක වැඩිහිටි ප්‍රවේශපත්‍රයක්  සහ ළමා ප්‍රවේශපත්‍රයක් සඳහා  900 ක් වැය වේ. වැඩිහිටි ප්‍රවේශපත්‍ර 45 ක්  සහ ළමා ප්‍රවේශපත්‍ර 50 ක් විකිණිමෙන් ලැබුණු මුදල රුපියල් 42000 ක් වේ නම් වැඩිහිටි ප්‍රවේශපත්‍රයක සහ ළමා ප්‍රවේශපත්‍රයක මිල වෙන වෙනම සොයන්න,Type02,,,(n1*u1)+(n2*u2)=n3,u1+u2=n4,,(120*x)+(100*y)=9780,x+y=900
කඩයකින් බනිස් ගෙඩියක්  සහ මාලුපාන් ගෙඩියක් මිලදී ගැනීම සදහා රුපියල් 60 ක් වැය වේ. බනිස් ගෙඩි 3 ක් සහ මාලුපාන් ගෙඩි 4 ක් රුපියල් 215 ක් වේ නම්. බනිස් ගෙඩියක සහ මාලුපාන් ගෙඩියක මිල වෙන වෙනම සොයන්න,Type02,,,(n1*u1)+(n2*u2)=n3,u1+u2=n4,,(3*x)+(4*y)=215,x+y=60
ක්‍රීඩා භාණ්ඩ අලෙවි සැලක බෝලයක් සහ පිත්තක් සඳහා රුපියල් 2400 ක් වැය වේ. පිති 4 ක් සහ බෝල 5 ක් සඳහා රුපියල් 10200 ක් වැය වේ නම් පිත්තක සහ බෝලයක මිල වෙන වෙනම සොයන්න,Type02,,,(n1*u1)+(n2*u2)=n3,u1+u2=n4,,(4*x)+(5*y)=10200,x+y=2400
ගොවියෙක් අක්කර 240 ක ගොවිපලක අල  හා කැරට්  පමණක් වගා කරයි. මේ වසරේ ඔහුට කැරට් වලට වඩා අල අක්කර 80 ක් සිටුවීමට අවශ්‍යය. ගොවියාට අල හා  කැරට් සිටුවීමට අවශ්‍ය වන  අක්කර  ගණන සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=240,80+y=x
විශාල සංඛ්‍යාවක් කුඩා සංඛ්‍යාවක් 10 කින් ඉක්මවා යන අතර ඒවායේ එකතුව 34 කි. විශාල සංඛ්‍යාව හා කුඩා සංඛ්‍යාව සොයා ගන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=34,10+y=x
වෙළඳපොලක දොඩම් වලට වඩා ඇපල් 27 ක් ඇත. ඇපල් හා දොඩම් 301 ක් ඇත. වෙළඳපොලේ ඇපල් සහ දොඩම්  කීය බැගින් තිබේද?,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=301,27+y=x
ජේන්ට ඇඳුම් සාප්පුවක් තිබේ. ඇයට ඇඳුම් 200 ක් සඳහා ඉඩකඩ තිබේ. ඇය විකුණන්නේ රතු ඇඳුම් සහ නිල් ඇඳුම් පමණි. විලාසිතා සඟරා කිහිපයක් කියවීමෙන් පසු ඇය රතු ඇඳුම් වලට වඩා නිල් ඇඳුම් 34 ක් සමඟ රාක්ක ගබඩා කිරීමට තීරණය කරයි. ඇය නිල් ඇඳුම් සහ රතු ඇඳුම් කීයක් ගබඩා කළ යුතුද?,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=240,80+y=x
රීසාගේ පළමු පුතා ඉපදෙන විට රීසාට වයස අවුරුදු 25 කි. අද ඔවුන්ගේ වයස්වල එකතුව 105 කි. රිසාට සහ ඇගේ පුතාට දැන් වයස කීයද?,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=105,25+y=x
කුඩා සංඛ්‍යාවක හා විශාල සංඛ්‍යාවක එකතුව 89 කි. කුඩා සංඛ්‍යාව හා විශාල සංඛ්‍යාව සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=89,1+y=x
ජේන් සහ සාරා හට බෝනික්කන් 32 ක් සිටිති. සාරා ට ජේන්ට වඩා බෝනික්කන් 6 ක් ඇත. ජේන්ට බෝනික්කන් කීයක් සිටීද? සාරා ට  කීයක් තිබේද?,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=32,6+y=x
රෙදිසෝදන යන්ත්රයක් සහ වියළනය යන්ත්‍රයේ සඳහා ඩොලර් 600 ක් වැය වේ.  වියළන යන්ත්‍රය මිලට  වඩා ඩොලර් 200 ක් රෙදිසෝදන යන්ත්‍රයේ මිල වැඩිය. වියළන යන්ත්රයේ හා රෙදිසෝදන යන්ත්‍රයේ මිල කුමක්ද?,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=600,200+y=x
 උද්‍යාන මේසයක් සහ බංකුවක් ඩොලර් 750 ක්  වේ. බංකුවේ මිලට වඩා ඩොලර් 250 ක් උද්‍යාන මේසයේ මිල වැඩිය. බංකුවේ සහ උද්‍යාන මේසයේ  පිරිවැය කුමක්ද?,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=750,250+y=x
සාප්පුවක දුඹුරු සපත්තු හා කළු සපත්තු 66 ක් ඇත. එහි දුඹුරු සපත්තු වලට වඩා කළු සපත්තු 26 ක් ඇත. දුඹුරු සපත්තු හා කළු සපත්තු වෙන වෙනම කීයක් තිබේද,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=66,26+y=x
ගොවිපළක අශ්වයින් හා එළදෙනුන් 168 ක් ඇත. අශ්වයින් ගණනට වඩා එළදෙනුන් 56 ක් ඇත. ගොවිපළේ සිටින එළදෙනුන් හා අශ්වයින් ගණන කීයද,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=168,56+y=x
පියුමි සතුව කුඩා තැපැල්පත් හා විශාල තැපැල්පත් 30 ක් ඇත. ඇය සතුව කුඩා තැපැල්පත් වලට වඩා 10 ක් විශාල තැපැල්පත් තිබේ. ඇය සතුව කුඩා තැපැල්පත් ගණන හා විශාල තැපැල්පත් ගණන සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=30,10+y=x
ශ්‍රීමා මහත්මියගේ පන්තියේ පිරිමි ළමයින් හා ගැහැණු ළමයින් 24 ක් සිටියි. එහි පිරිමි ළමයින්ට වඩා ගැහැණු ළමයින් 6 ක් ඇත. පිරිමි ළමයින් හා ගැහැණු ළමයින් කී දෙනෙක් සිටීද?,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=24,6+y=x
"පුස්තකාලයක අධ්‍යාපන පොත් හා නවකතා පොත් 2400 ක් ඇත. එහි අධ්‍යාපන පොත් වලට වඩා 600 ක් නවකතා පොත්  ඇත. පුස්තකාලයෙහි ඇති අධ්‍යාපන පොත් ගණන හා නවකතා පොත් ගණන වෙන වෙනම සොයන්න
",Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=2400,600+y=x
නිමාලි සතුව නිල් පෑන් වලට වඩා රතු පෑන් 8 ක් ඇත. ඇය සතුව ඇති මුලු නිල් පෑන් සහ රතු පෑන් ගණන 20 ක් නම් නිල් පෑන් සහ රතු පෑන් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=20,8+y=x
"පාත්තියක රෝස මල් සහ ඕකිඩ් මල් 42 ක් ඇත. රෝස මල් වලට වඩා ඕකිඩ් මල් 14 ක් ඇත, රෝස මල් සහ ඕකිඩ් මල් ගණන වෙන වෙනම සොයන්න ",Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=42,14+y=x
ශෙහානි සතුව ගවුම් හා බ්ලවුස් 18 ක් ඇත. ඇය සතුව ඇති ගවුම් ගණනට වඩා බ්ලවුස් 6 ක් ඇත. ශෙහානිට ඇති ගවුම් ගණන හා බ්ලවුස් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=18,6+y=x
පන්තියක ගැහැණු ළමුන් හා පිරිමි ළමුන් 35 ක් ඇත. එහි ගැහැණු ළමුන්ට වඩා පිරිමි ළමුන් 15 ක් සිටියි. පන්තියේ සිටින ගැහැණු ළමුන් ගණන හා පිරිමි ළමුන් ගණන සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=35,15+y=x
පෙට්ටියක රතු බෝල හා සුදු බෝල 27 ක් ඇත. එහි රතු බෝල වලට වඩා සුදු බෝල 9 ක් ඇත. පෙට්ටියේ ඇති රතු බෝල සහ සුදු බෝල ගණන සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=240,80+y=x
ධාන්‍ය ගබඩාවක කඩල ගෝනි සහ කවුපි ගෝනි 21 ක් ඇත. එහි කඩල ගෝනි ගණනට වඩා කවුපි ගෝනි 5 ක් ඇත. ගබඩාවෙහි ඇති කඩල ගෝනි සහ කවුපි ගෝනි ගණන සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=21,5+y=x
"ටීනා කඩේට ගොස් විශාල බෑගයකට හා කුඩා බෑගයකට  බඩු රැගෙන ආ අතර දෙකෙහිම එකතුව  12 kg වේ. , කුඩා බෑගය ට වඩා 4 kg ක් විශාල බෑගය බරය. බෑග් මලු වල බර වෙන වෙනම සොයන්න",Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=12,4+y=x
"පාසල් බෑගයක මිල , අත් බෑගයක මිලට වඩා 1500ක් වැඩිය. පාසල් බෑගයක. සහ අත් බෑගයක  මිල රුපියල් 3300 ක් වේ නම් පාසල් බෑගයක  හා අත් බෑගයක මිල කීයද ",Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=3300,1500+y=x
නිශාන් සතුව ඇති රුපියල් 5 සහ රුපියල් 10 මුද්දර ගණන 64ක් ඇත. ඔහු සතුව රුපියල් 5 මුද්දර වලට  වඩා  රුපියල් 10 මුද්දර 26ක් ඇත. රු 5 මුද්දර ගණන හා රු 10 මුද්දර  ගණන වෙන වෙනම සොයන්න ,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=64,26+y=x
රුවනිට මිතුරන් හා මිතුරියන් 15 ක් සිටියි. මිතුරන් ගණනට වඩා මිතුරියන් 5 ක්  ඇයට සිටියි. රුවනිට සිටින මිතුරන් හා මිතුරියන් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=15,5+y=x
කසුනි ගෙ උපන් දින සාදයේදි කොල බැලුන් හා නිල් බැලුන් 25 ක් ඇත. එහි කොල බැලුන් වලට වඩා නිල් බැලුන් 7 ක් තිබුණි. කොල බැලුන් ගණන හා නිල් බැලුන් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=25,7+y=x
ශීතකරණයක දොඩම් ගෙඩි සහ ඇපල් ගෙඩි 24 ක් ඇත. එහි දොඩම් ගෙඩි ගණනට වඩා ඇපල් ගෙඩි 8 ක්  ඇත . දොඩම් ගෙඩි ගණන සහ ඇපල් ගෙඩි ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=24,8+y=x
ගෙවත්තක වසා සිටි ගිරවුන් සහ මයිනන් ගණන 16 කි. එහි මයිනන්ට වඩා ගිරවුන් 4 ක් සිටිති. ගෙවත්තෙහි සිටි ගිරවුන් සහ මයිනන් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=16,4+y=x
ගොවියෙකු තක්කාලි බීජ සහ මිරිස් බීජ වගා කරන අතර ඔහු මෙවර තක්කාලි බීජ සහ මිරිස් බීජ 300 ක් පැල කරයි. පැල කරන ලද මිරිස් බීජ ගණනට වඩා තක්කාලි බීජ ගණන 50 කින් වැඩිය. තක්කාලි බීජ සහ මිරිස් බීජ ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=300,50+y=x
මල් කඩයක දවස අවසානයේ මල් වර්ග දෙකකින් මල් 56ක් ඉතිරිවී තිබුණි. ඉන් එක් මල් වර්ගයකට වඩා අනෙක් මල් වර්ගයෙන් මල් 18 ක් ඉතිරි වී තිබුනි. එක් එක් මල් වර්ගයෙන් ඉතුරු වී තිබු මල් ගණන වෙන  වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=56,18+y=x
"රමේෂ් බැංකු ගිණුමක් ආරම්භ කළ අතර එහි පළමු වර සහ දෙවන වර තැම්පත් කල මුදල් වල එකතුව රුපියල් 12000 වේ . ඔහු පළමු වර තැම්පත් කල මුදලට වඩා දෙවන වර රුපියල් 4000 ක් තැම්පත් කලේය. පළමු වර සහ දෙවන වර තැම්පත් කරන ලද මුදල සොයන්න
",Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=12000,4000+y=x
ගෘහ භාණ්ඩ අලෙවි සැලක මේසයක සහ පුටුවක මිල රුපියල් 65000 කි. පුටුවක මිල වඩා මේසයේ මිල රුපියල් 15000 කින් වැඩිය. මේසයක සහ පුටුවක මිල වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=65000,15000+y=x
"අලෙවි සැලක කුඩා සුනඛයෙකුගෙ මිල සහ ලොකු සුනඛයෙකුගෙ මිල රුපියල් 18000 කි.  කුඩා සුනඛයෙකුගෙ මිලට වඩා ලොකු සුනඛයෙකුගෙ මිල රුපියල් 5000 කින් වැඩිය . සුනඛයන්ගේ මිල වෙන වෙනම සොයන්න
",Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=18000,5000+y=x
සෙල්ලම් බඩු අලෙවි සැලක බෝනික්කන්  සහ සෙල්ලම් කාර් විකිණීමට ඇත. බෝනික්කෙක්  සහ සෙල්ලම් කාරයක  මිල රුපියල් 4800 කි.  බෝනික්කෙක්ගේ  මිලට වඩා සෙල්ලම් කාරයක  මිල රුපියල් 2500 කින් වැඩිය. සෙල්ලම් කාරයක  සහ බෝනික්කෙක්ගේ  මිල වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=4800,2500+y=x
ගෙවත්තක ඇති මුලු අඹ ගස් සහ පොල් ගස් ගණන 15 කි. එහි අඹ ගස් ගණනට වඩා පොල් ගස් 5 ක් ඇත. ගෙවත්තෙහි ඇති අඹ ගස් සහ පොල් ගස් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=15,5+y=x
නිමාලි ගෙ උපන් දින සාදයට පැමිණ සිටි ගැහැණුන් හා පිරිමින් ගණන 25 කි. එහි පිරිමින් ගණනට වඩා ගැහැණුන් 9 ක් පැමිණ සිටියාය. පැමිණ සිටි ගැහැණුන් හා පිරිමින් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=25,9+y=x
ප්‍රසංගයක් සඳහා විකුණුනු වැඩිහිටි ප්‍රවේශපත්‍ර ගණන හා ළමා ප්‍රවේශපත්‍ර ගණන 5000 කි. එහිදි ළමා ප්‍රවේශපත්‍ර ගණනට වඩා 1500 ක් වැඩියෙන්  වැඩිහිටි ප්‍රවේශපත්‍ර විකිණිනි. වැඩිහිටි ප්‍රවේශපත්‍ර  ගණන හා ළමා ප්‍රවේශපත්‍ර ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=5000,1500+y=x
රස කැවිලි කඩයක විකුණුනු ටොෆි සහ චොකලට් ගණන 120 කි. එහිදි චොකලට් ගණනට වඩා ටොෆි 30 ක් විකිණී ඇත. ටොෆි ගණන හා චොකලට් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=120,30+y=x
"උත්සවයකට බීම සැපයීම සඳහා දොඩම් බීම සහ නෙල්ලි බීම ලීටර 20 ක් ගෙනෙන ලදි.නෙල්ලි බීම ප්‍රමාණයට වඩා  දොඩම් බීම ප්‍රමාණය  ලීටර 2 කින් වැඩිය. එක් එක් බීම වර්ගයෙන් තිබූ බීම ලීටර ගණන වෙන වෙනම සොයන්න
",Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=20,2+y=x
ගුවන් යානයක් ඉන්ධන ගැලුම් 35 ක් සහිතව ගමන් ආරම්භ කරයි. පළමු ගමනාන්තය වන විට වැය වු ඉන්ධන ගැලුම් ගණනට වඩා ඉන්ධන ගැලුම් 9 ක් ඉන් පසු දෙවන ගමනාන්තය තෙක් වැය වුනි. පළමු ගමනාන්තය සහ දෙවන ගමනාන්තය සඳහා වැය වු ඉන්ධන ගැලුම් ගණන සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=35,2+y=x
මේරි මල් කඩේකින් රෝස මල්පොකුරක් සහ ඩේලියා මල්පොකුරක් රුපියල් 2700 කට මිලදී ගත්තාය. රෝස මල්පොකුරක මිල ඩේලියා මල්පොකුරක මිලට වඩා රුපියල් 1200 කින් වැඩිය. රෝස මල්පොකුරක මිල ඩේලියා මල්පොකුරක මිල වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=2700,1200+y=x
පාසලක බේස්බෝල් කණ්ඩායමක් තරගාවලියක තරග 18 ක් සෙල්ලම් කල අතර. ඉන් ඔවුන් දිනූ තරග ගණන පැරදුනු තරග ගණනට වඩා 6 කින් වැඩිය. කණ්ඩායම දිනූ තරග ගණන පැරදුනු තරග ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=18,6+y=x
බඩු ප්‍රවහන රථයකට සහල් ගෝනි සහ සීනි ගෝනි 42 ක් ප්‍රවාහනය සඳහා පටවන ලදි. සීනි ගෝනි ගණනට වඩා සහල් ගෝනි 12 ක් පටවන ලදි. සහල් ගෝනි සහ සීනි ගෝනි ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=42,12+y=x
නිශාන්ගේ වයස සහෝදරියගේ වයසට වඩා අවුරුදු 4 ක් වැඩිය. මේ වන විට නිශාන්ගේ වයස සහ සහෝදරියගේ වයස වල එකතුව 40 කි. නිශාන්ගේ වයස සහ සහෝදරියගේ වයස සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=40,4+y=x
රුවන් අර්ධ කාලීන රැකියා දෙකක් කරන අතර ඔහුගේ ගේ මාසික ආදායම රුපියල් 45000කි. එක් රැකියාවකින් ලැබෙන මුදලට වඩා  අනෙක් රැකියාවෙන් රුපියල් 8000ක් ඔහුට වේතනය ලෙස ලැබේ.එක් එක් රැකියාවෙන් ලැබෙන මුදල වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=45000,8000+y=x
නුවන්ට අලුත් අවුරුද්දට තෑගි වශයෙන් මවගෙන් හා පියාගෙන් රුපියල් 6000 ක මුදලක් ලැබී තිබුණි. ඔහුට මවගෙන් ලබුණට වඩා රුපියල් 1000 ක් පියාගෙන් ලැබුණි. මවගෙන් හා පියාගෙන් නුවන් ට ලැබුණු මුදල් ප්‍රමණවල් සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=6000,1000+y=x
නයනි ට ඇයගේ කැටය කැඩීමෙන් රුපියල් 5000 ක මුදලක් ලබා ගත්තාය. එහි කාසි වලට වඩා රුපියල් 2000 ක් වැඩියෙන් මුදල් නෝට්ටු වලින් තිබුණි. කාසි වලින් හා නෝට්ටු වලින් ලැබුණු ගණන සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=5000,2000+y=x
සාරා වෙළෙඳ සැලට යන විට රුපියල් 6400 ක් රැගෙන ගිය අතර ඇය භාණ්ඩ ගැනීමට හා බිල්පත් සඳහා එය වැය කලාය. ඇය භාණ්ඩ වලට වඩා රුපියල් 2400 ක් බිල්පත් සඳහා කලාය. භාණ්ඩ හා බිල්පත් සඳහා වැය කල මුදල සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=6400,2400+y=x
ජේන් සහ මේරි සතුව ඇති මුලු  බෝනික්කන් ගණන 32කි. ජේන් සතුව ඇති බෝනික්කන් ගණනට වඩා මේරි සතුව බෝනික්කන් 6ක්  ඇත. ජේන් සහ මේරි සතුව ඇති බෝනික්කන් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=32,6+y=x
පෙට්ටියක ලොකු ඉටිපන්දම් සහ පොඩි ඉටිපන්දම් 16 ක් ඇත. එහි ඇති පොඩි ඉටිපන්දම් ගණන ලොකු ඉටිපන්දම් ගණනට වඩා  4 කින් වැඩිය. ලොකු ඉටිපන්දම් හා පොඩි ඉටිපන්දම් ගණන වෙන වෙනම සොයන්න,Type03,3,,u1+u2=n1,n2+u1=u2,,x+y=16,4+y=x
ගොවියෙක් අක්කර 240 ක ගොවිපලක අල  හා කැරට්  පමණක් වගා කරයි. මේ වසරේ ඔහුට කැරට් වලට වඩා අල අක්කර 80 ක් සිටුවීමට අවශ්‍යය. ගොවියාට අල හා  කැරට් සිටුවීමට අවශ්‍ය වන  අක්කර  ගණන සොයන්න,Type03,,,u1+u2=n1,n2 +u1=u2,,x+y=240,80+y=x
කුඩා සංඛ්‍යාව  හා විශාල සංඛ්‍යාවක එකතුව 70. විශාල සංඛ්‍යාව කුඩා සංඛ්‍යාවෙහි 3 ගුණයට වඩා 10 ක් වැඩිය. කුඩා සංඛ්‍යාව  හා විශාල සංඛ්‍යාව සොයා ගන්න,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=70,(3*x)+10=y
ගුවන් යානයක ආසන 387 ක් ඇත. තුන්වනපන්තියේ ආසන සංඛ්‍යාව පළමුපන්තියේ ආසන මෙන් 4 ගුණයකට වඩා 2 ක් වැඩිය. යානයේ පළමුපන්තියේ සහ තුන්වනපන්තියේ ආසන කීයක් තිබේද?,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=387,(4*x)+2=y
"තරිඳුට නිවසේ සිට පාසලට 15 km ඇති  අතර , ඔහු ඉන් යම් දුරක් බසයෙන් ඉතිරිය  පයින් ද යයි. ඔහු ඇවිද යන දුර මෙන් 3 ගුණයකට වඩා 3 ක් වැඩියෙන් බසයෙන් යයි. ඔහු ඇවිද යන දුර සහ බසයෙන් යන දුර ප්‍රමාණවල් වෙන වෙනම සොයන්න",Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=15,(3*x)+3=y
රෙදි සෝදන යන්ත්රයක් සහ වියළන යන්ත්රයක් සඳහා ඩොලර් 600 ක් වැය වේ. රෙදි සෝදන යන්ත්රය වියළන යන්ත්රයේ මිල මෙන් 2 ගුණයකට වඩා ඩොලර් 30 ක් වැඩිය. වියළන යන්ත්රයේ පිරිවැය කුමක්ද?,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=600,(2*x)+30=y
උද්‍යාන මේසයක් සහ බංකුවක් ඩොලර් 750 ක්  වේ. උද්‍යාන මේසයේ මිල බංකුවේ මිල මෙන් දෙගුණයකට වඩා ඩොලර් 15 ක් වැඩිය. බංකුවේ සහ මේසයේ පිරිවැය කුමක්ද?,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=15,(3*x)+3=y
 සාප්පුවක දුඹුරු සපත්තු ගණන කළු සපත්තු මෙන් දෙගුණයකට වඩා 9 ක් වැඩිය. සාප්පුවේ ඇති දුඹුරු සපත්තු ගණන හා කළු සපත්තු ගණන 66 කි. දුඹුරු සපත්තු හා කළු සපත්තු වෙන වෙනම කීයක් තිබේද?,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=15,(3*x)+3=y
ගොවියෙක් අශ්වයන් මෙන් 4 ගුණයකට වඩා 8 ක් වැඩියෙන් එළදෙනුන් ඇති දැඩි කරයි. ඔහුට අශ්වයින් හා ගවයින් 168 ක් සිටී නම් ඔහුට සිටින ගවයින් හා අශ්වයින් කීයක් සිටීද?,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=168,(4*x)+8=y
පියුමි සතුව කුඩා තැපැල්පත් හා විශාල තැපැල්පත් 30 ක් ඇත. ඇය සතුව කුඩා තැපැල්පත් මෙන් 3 ගුණයකට වඩා 2 ක් වැඩියෙන් විශාල තැපැල්පත් තිබේ. ඇය සතුව කුඩා තැපැල්පත් ගණන හා විශාල තැපැල්පත් ගණන සොයන්න,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=30,(3*x)+2=y
ශ්‍රීමා මහත්මියගේ පන්තියේ පිරිමි ළමයින් හා ගැහැණු ළමයින් 24 දෙනෙක් සිටිති. පිරිමි ළමයින් මෙන් දෙගුණයකට වඩා 3 ක් වැඩියෙන් ගැහැණු ළමයින් ඇත. පිරිමි ළමයින් හා ගැහැණු ළමයින් කී දෙනෙක් සිටීද?,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=24,(2*x)+3=y
පුස්තකාලයක අධ්‍යාපන පොත් ගණන හා නවකතා පොත් ගණන 2400 කි එහි අධ්‍යාපන පොත්  මෙන් 3 ගුණයකට වඩා 320 ක් වැඩියෙන් නවකතා පොත්  ඇත. පුස්තකාලයෙහි ඇති අධ්‍යාපන පොත් ගණන හා නවකතා පොත් ගණන වෙන වෙනම සොයන්න,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=2400,(3*x)+320=y
නිමාලි සතුව ඇති නිල් පෑන් සහ රතු පෑන් ගණන 20 කි. ඇය සතුව නිල් පෑන් මෙන් 3 ගුණයකට වඩා 4 ක් වැඩියෙන් රතු පෑන් ඇත. නිල් පෑන් සහ රතු පෑන් ගණන වෙන වෙනම සොයන්න,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=20,(3*x)+4=y
පාත්තියක ඇති රෝස මල් සහ ඕකිඩ් මල් ගණන 52 කි. පාත්තියේ රෝස මල් මෙන් දෙගුණයකට වඩා 7 ක් වැඩියෙන් ඕකිඩ් මල් ඇත. රෝස මල් සහ ඕකිඩ් මල් ගණන වෙන වෙනම සොයන්න,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=52,(2*x)+7=y
ශෙහානි සතුව ගවුම් ගණන හා බ්ලවුස් ගණන 18 ක් ඇත. ඇය සතුව ගවුම් ගණන මෙන් දෙගුණයකට වඩා 3 ක් බ්ලවුස්  ඇත. ශෙහානිට ඇති ගවුම් ගණන හා බ්ලවුස්  ගණන වෙන වෙනම සොයන්න,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=18,(2*x)+3=y
පෙට්ටියක රතු බෝල හා සුදු බෝල 27 ක් ඇත. එහි රතු  බෝල මෙන් 2 ගුණයකට වඩා 3 ක් වැඩියෙන් සුදු  බෝල ඇත. පෙට්ටියේ ඇති රතු  බෝල සහ සුදු බෝල ගණන සොයන්න,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=27,(2*x)+3=y
ධාන්‍ය ගබඩාවක කඩල ගෝනි සහ කවුපි ගෝනි 21 ක් ඇත. එහි කඩල ගෝනි මෙන් 2 ගුණයකට වඩා 3 ක් කවුපි ගෝනි ඇත. ගබඩාවෙහි ඇති කඩල ගෝනි සහ කවුපි ගෝනි  ගණන සොයන්න,Type04,,,u1+u2=n1,n2+(n3*u1)=u2,,x+y=21,(2*x)+3=y
